,exp_name,task_number,task_trained_on,model,lambda,accuracy
foolish_train29_eval28,exp1,28,29,foolish,,55.5
EWC_train29_eval28,exp1,28,29,EWC,0.4,53.0
naive_train30_eval28,exp1,28,30,naive,,57.0
foolish_train30_eval28,exp1,28,30,foolish,,66.0
EWC_train30_eval28,exp1,28,30,EWC,0.4,54.0
naive_train31_eval28,exp1,28,31,naive,,47.0
foolish_train31_eval28,exp1,28,31,foolish,,54.5
EWC_train31_eval28,exp1,28,31,EWC,0.4,44.5
naive_train32_eval28,exp1,28,32,naive,,37.0
foolish_train32_eval28,exp1,28,32,foolish,,46.5
EWC_train32_eval28,exp1,28,32,EWC,0.4,54.5
naive_train33_eval28,exp1,28,33,naive,,78.0
foolish_train33_eval28,exp1,28,33,foolish,,73.0
EWC_train33_eval28,exp1,28,33,EWC,0.4,62.0
naive_train34_eval28,exp1,28,34,naive,,43.0
foolish_train34_eval28,exp1,28,34,foolish,,49.0
EWC_train34_eval28,exp1,28,34,EWC,0.4,55.0
naive_train35_eval28,exp1,28,35,naive,,58.0
foolish_train35_eval28,exp1,28,35,foolish,,55.5
EWC_train35_eval28,exp1,28,35,EWC,0.4,48.0
naive_train36_eval28,exp1,28,36,naive,,49.5
foolish_train36_eval28,exp1,28,36,foolish,,56.5
EWC_train36_eval28,exp1,28,36,EWC,0.4,52.5
naive_train37_eval28,exp1,28,37,naive,,73.5
foolish_train37_eval28,exp1,28,37,foolish,,63.5
EWC_train37_eval28,exp1,28,37,EWC,0.4,58.5
naive_train38_eval28,exp1,28,38,naive,,47.0
foolish_train38_eval28,exp1,28,38,foolish,,47.0
EWC_train38_eval28,exp1,28,38,EWC,0.4,50.0
naive_train39_eval28,exp1,28,39,naive,,53.0
foolish_train39_eval28,exp1,28,39,foolish,,59.5
EWC_train39_eval28,exp1,28,39,EWC,0.4,56.0
naive_train40_eval28,exp1,28,40,naive,,54.0
foolish_train40_eval28,exp1,28,40,foolish,,62.5
EWC_train40_eval28,exp1,28,40,EWC,0.4,51.0
naive_train41_eval28,exp1,28,41,naive,,40.5
foolish_train41_eval28,exp1,28,41,foolish,,40.0
EWC_train41_eval28,exp1,28,41,EWC,0.4,52.0
naive_train42_eval28,exp1,28,42,naive,,55.5
foolish_train42_eval28,exp1,28,42,foolish,,49.0
EWC_train42_eval28,exp1,28,42,EWC,0.4,44.0
naive_train43_eval28,exp1,28,43,naive,,54.5
foolish_train43_eval28,exp1,28,43,foolish,,42.0
EWC_train43_eval28,exp1,28,43,EWC,0.4,50.5
naive_train44_eval28,exp1,28,44,naive,,63.5
foolish_train44_eval28,exp1,28,44,foolish,,55.5
EWC_train44_eval28,exp1,28,44,EWC,0.4,43.5
naive_train45_eval28,exp1,28,45,naive,,65.5
foolish_train45_eval28,exp1,28,45,foolish,,64.0
EWC_train45_eval28,exp1,28,45,EWC,0.4,56.0
naive_train46_eval28,exp1,28,46,naive,,60.5
foolish_train46_eval28,exp1,28,46,foolish,,77.5
EWC_train46_eval28,exp1,28,46,EWC,0.4,66.5
naive_train47_eval28,exp1,28,47,naive,,37.0
foolish_train47_eval28,exp1,28,47,foolish,,40.0
EWC_train47_eval28,exp1,28,47,EWC,0.4,49.0
naive_train48_eval28,exp1,28,48,naive,,40.5
foolish_train48_eval28,exp1,28,48,foolish,,44.0
EWC_train48_eval28,exp1,28,48,EWC,0.4,52.0
naive_train49_eval28,exp1,28,49,naive,,37.0
foolish_train49_eval28,exp1,28,49,foolish,,42.0
EWC_train49_eval28,exp1,28,49,EWC,0.4,43.5
naive_train29_eval29,exp1,29,29,naive,,87.0
foolish_train29_eval29,exp1,29,29,foolish,,92.0
EWC_train29_eval29,exp1,29,29,EWC,0.4,65.5
naive_train30_eval29,exp1,29,30,naive,,79.5
foolish_train30_eval29,exp1,29,30,foolish,,69.0
EWC_train30_eval29,exp1,29,30,EWC,0.4,51.5
naive_train31_eval29,exp1,29,31,naive,,26.0
foolish_train31_eval29,exp1,29,31,foolish,,48.0
EWC_train31_eval29,exp1,29,31,EWC,0.4,53.0
naive_train32_eval29,exp1,29,32,naive,,48.5
foolish_train32_eval29,exp1,29,32,foolish,,53.0
EWC_train32_eval29,exp1,29,32,EWC,0.4,56.5
naive_train33_eval29,exp1,29,33,naive,,77.5
foolish_train33_eval29,exp1,29,33,foolish,,82.5
EWC_train33_eval29,exp1,29,33,EWC,0.4,55.5
naive_train34_eval29,exp1,29,34,naive,,62.5
foolish_train34_eval29,exp1,29,34,foolish,,71.5
EWC_train34_eval29,exp1,29,34,EWC,0.4,54.0
naive_train35_eval29,exp1,29,35,naive,,46.0
foolish_train35_eval29,exp1,29,35,foolish,,49.5
EWC_train35_eval29,exp1,29,35,EWC,0.4,57.5
naive_train36_eval29,exp1,29,36,naive,,53.0
foolish_train36_eval29,exp1,29,36,foolish,,58.5
EWC_train36_eval29,exp1,29,36,EWC,0.4,60.5
naive_train37_eval29,exp1,29,37,naive,,75.5
foolish_train37_eval29,exp1,29,37,foolish,,45.0
EWC_train37_eval29,exp1,29,37,EWC,0.4,47.5
naive_train38_eval29,exp1,29,38,naive,,36.0
foolish_train38_eval29,exp1,29,38,foolish,,30.0
EWC_train38_eval29,exp1,29,38,EWC,0.4,54.0
naive_train39_eval29,exp1,29,39,naive,,44.5
foolish_train39_eval29,exp1,29,39,foolish,,53.5
EWC_train39_eval29,exp1,29,39,EWC,0.4,60.0
naive_train40_eval29,exp1,29,40,naive,,55.5
foolish_train40_eval29,exp1,29,40,foolish,,72.0
EWC_train40_eval29,exp1,29,40,EWC,0.4,55.0
naive_train41_eval29,exp1,29,41,naive,,67.5
foolish_train41_eval29,exp1,29,41,foolish,,58.5
EWC_train41_eval29,exp1,29,41,EWC,0.4,54.5
naive_train42_eval29,exp1,29,42,naive,,68.5
foolish_train42_eval29,exp1,29,42,foolish,,53.5
EWC_train42_eval29,exp1,29,42,EWC,0.4,49.0
naive_train43_eval29,exp1,29,43,naive,,42.0
foolish_train43_eval29,exp1,29,43,foolish,,51.5
EWC_train43_eval29,exp1,29,43,EWC,0.4,54.0
naive_train44_eval29,exp1,29,44,naive,,28.5
foolish_train44_eval29,exp1,29,44,foolish,,27.5
EWC_train44_eval29,exp1,29,44,EWC,0.4,44.5
naive_train45_eval29,exp1,29,45,naive,,42.5
foolish_train45_eval29,exp1,29,45,foolish,,36.0
EWC_train45_eval29,exp1,29,45,EWC,0.4,57.0
naive_train46_eval29,exp1,29,46,naive,,51.5
foolish_train46_eval29,exp1,29,46,foolish,,53.5
EWC_train46_eval29,exp1,29,46,EWC,0.4,45.0
naive_train47_eval29,exp1,29,47,naive,,44.0
foolish_train47_eval29,exp1,29,47,foolish,,53.0
EWC_train47_eval29,exp1,29,47,EWC,0.4,51.0
naive_train48_eval29,exp1,29,48,naive,,34.5
foolish_train48_eval29,exp1,29,48,foolish,,44.5
EWC_train48_eval29,exp1,29,48,EWC,0.4,50.5
naive_train49_eval29,exp1,29,49,naive,,46.0
foolish_train49_eval29,exp1,29,49,foolish,,59.0
EWC_train49_eval29,exp1,29,49,EWC,0.4,50.0
naive_train30_eval30,exp1,30,30,naive,,73.0
foolish_train30_eval30,exp1,30,30,foolish,,84.0
EWC_train30_eval30,exp1,30,30,EWC,0.4,56.0
naive_train31_eval30,exp1,30,31,naive,,30.5
foolish_train31_eval30,exp1,30,31,foolish,,48.0
EWC_train31_eval30,exp1,30,31,EWC,0.4,48.5
naive_train32_eval30,exp1,30,32,naive,,50.5
foolish_train32_eval30,exp1,30,32,foolish,,55.0
EWC_train32_eval30,exp1,30,32,EWC,0.4,42.5
naive_train33_eval30,exp1,30,33,naive,,55.5
foolish_train33_eval30,exp1,30,33,foolish,,54.5
EWC_train33_eval30,exp1,30,33,EWC,0.4,49.0
naive_train34_eval30,exp1,30,34,naive,,50.0
foolish_train34_eval30,exp1,30,34,foolish,,51.0
EWC_train34_eval30,exp1,30,34,EWC,0.4,41.0
naive_train35_eval30,exp1,30,35,naive,,49.0
foolish_train35_eval30,exp1,30,35,foolish,,29.5
EWC_train35_eval30,exp1,30,35,EWC,0.4,27.0
naive_train36_eval30,exp1,30,36,naive,,53.0
foolish_train36_eval30,exp1,30,36,foolish,,46.5
EWC_train36_eval30,exp1,30,36,EWC,0.4,36.5
naive_train37_eval30,exp1,30,37,naive,,47.0
foolish_train37_eval30,exp1,30,37,foolish,,45.5
EWC_train37_eval30,exp1,30,37,EWC,0.4,39.0
naive_train38_eval30,exp1,30,38,naive,,35.5
foolish_train38_eval30,exp1,30,38,foolish,,35.0
EWC_train38_eval30,exp1,30,38,EWC,0.4,34.5
naive_train39_eval30,exp1,30,39,naive,,51.0
foolish_train39_eval30,exp1,30,39,foolish,,51.5
EWC_train39_eval30,exp1,30,39,EWC,0.4,45.0
naive_train40_eval30,exp1,30,40,naive,,50.0
foolish_train40_eval30,exp1,30,40,foolish,,51.0
EWC_train40_eval30,exp1,30,40,EWC,0.4,38.0
naive_train41_eval30,exp1,30,41,naive,,49.5
foolish_train41_eval30,exp1,30,41,foolish,,50.5
EWC_train41_eval30,exp1,30,41,EWC,0.4,35.5
naive_train42_eval30,exp1,30,42,naive,,57.0
foolish_train42_eval30,exp1,30,42,foolish,,52.0
EWC_train42_eval30,exp1,30,42,EWC,0.4,44.0
naive_train43_eval30,exp1,30,43,naive,,49.0
foolish_train43_eval30,exp1,30,43,foolish,,44.5
EWC_train43_eval30,exp1,30,43,EWC,0.4,40.5
naive_train44_eval30,exp1,30,44,naive,,47.5
foolish_train44_eval30,exp1,30,44,foolish,,45.5
EWC_train44_eval30,exp1,30,44,EWC,0.4,45.5
naive_train45_eval30,exp1,30,45,naive,,33.0
foolish_train45_eval30,exp1,30,45,foolish,,29.5
EWC_train45_eval30,exp1,30,45,EWC,0.4,37.0
naive_train46_eval30,exp1,30,46,naive,,71.5
foolish_train46_eval30,exp1,30,46,foolish,,62.5
EWC_train46_eval30,exp1,30,46,EWC,0.4,51.5
naive_train47_eval30,exp1,30,47,naive,,40.5
foolish_train47_eval30,exp1,30,47,foolish,,47.5
EWC_train47_eval30,exp1,30,47,EWC,0.4,38.0
naive_train48_eval30,exp1,30,48,naive,,56.0
foolish_train48_eval30,exp1,30,48,foolish,,53.5
EWC_train48_eval30,exp1,30,48,EWC,0.4,42.5
naive_train49_eval30,exp1,30,49,naive,,54.0
foolish_train49_eval30,exp1,30,49,foolish,,57.0
EWC_train49_eval30,exp1,30,49,EWC,0.4,50.5
naive_train31_eval31,exp1,31,31,naive,,65.5
foolish_train31_eval31,exp1,31,31,foolish,,74.0
EWC_train31_eval31,exp1,31,31,EWC,0.4,59.5
naive_train32_eval31,exp1,31,32,naive,,52.0
foolish_train32_eval31,exp1,31,32,foolish,,45.0
EWC_train32_eval31,exp1,31,32,EWC,0.4,49.0
naive_train33_eval31,exp1,31,33,naive,,49.0
foolish_train33_eval31,exp1,31,33,foolish,,49.5
EWC_train33_eval31,exp1,31,33,EWC,0.4,51.5
naive_train34_eval31,exp1,31,34,naive,,47.5
foolish_train34_eval31,exp1,31,34,foolish,,44.0
EWC_train34_eval31,exp1,31,34,EWC,0.4,47.5
naive_train35_eval31,exp1,31,35,naive,,56.5
foolish_train35_eval31,exp1,31,35,foolish,,53.5
EWC_train35_eval31,exp1,31,35,EWC,0.4,56.5
naive_train36_eval31,exp1,31,36,naive,,51.0
foolish_train36_eval31,exp1,31,36,foolish,,58.0
EWC_train36_eval31,exp1,31,36,EWC,0.4,54.0
naive_train37_eval31,exp1,31,37,naive,,53.0
foolish_train37_eval31,exp1,31,37,foolish,,41.5
EWC_train37_eval31,exp1,31,37,EWC,0.4,49.5
naive_train38_eval31,exp1,31,38,naive,,64.0
foolish_train38_eval31,exp1,31,38,foolish,,60.5
EWC_train38_eval31,exp1,31,38,EWC,0.4,50.5
naive_train39_eval31,exp1,31,39,naive,,52.5
foolish_train39_eval31,exp1,31,39,foolish,,49.5
EWC_train39_eval31,exp1,31,39,EWC,0.4,49.0
naive_train40_eval31,exp1,31,40,naive,,43.5
foolish_train40_eval31,exp1,31,40,foolish,,49.5
EWC_train40_eval31,exp1,31,40,EWC,0.4,52.0
naive_train41_eval31,exp1,31,41,naive,,45.5
foolish_train41_eval31,exp1,31,41,foolish,,48.5
EWC_train41_eval31,exp1,31,41,EWC,0.4,53.0
naive_train42_eval31,exp1,31,42,naive,,44.5
foolish_train42_eval31,exp1,31,42,foolish,,50.5
EWC_train42_eval31,exp1,31,42,EWC,0.4,50.5
naive_train43_eval31,exp1,31,43,naive,,52.0
foolish_train43_eval31,exp1,31,43,foolish,,46.5
EWC_train43_eval31,exp1,31,43,EWC,0.4,54.0
naive_train44_eval31,exp1,31,44,naive,,55.5
foolish_train44_eval31,exp1,31,44,foolish,,59.5
EWC_train44_eval31,exp1,31,44,EWC,0.4,57.5
naive_train45_eval31,exp1,31,45,naive,,56.0
foolish_train45_eval31,exp1,31,45,foolish,,51.0
EWC_train45_eval31,exp1,31,45,EWC,0.4,54.0
naive_train46_eval31,exp1,31,46,naive,,45.5
foolish_train46_eval31,exp1,31,46,foolish,,50.0
EWC_train46_eval31,exp1,31,46,EWC,0.4,44.0
naive_train47_eval31,exp1,31,47,naive,,53.5
foolish_train47_eval31,exp1,31,47,foolish,,55.0
EWC_train47_eval31,exp1,31,47,EWC,0.4,55.0
naive_train48_eval31,exp1,31,48,naive,,52.5
foolish_train48_eval31,exp1,31,48,foolish,,51.0
EWC_train48_eval31,exp1,31,48,EWC,0.4,51.0
naive_train49_eval31,exp1,31,49,naive,,50.5
foolish_train49_eval31,exp1,31,49,foolish,,46.5
EWC_train49_eval31,exp1,31,49,EWC,0.4,51.0
naive_train32_eval32,exp1,32,32,naive,,75.5
foolish_train32_eval32,exp1,32,32,foolish,,86.0
EWC_train32_eval32,exp1,32,32,EWC,0.4,70.5
naive_train33_eval32,exp1,32,33,naive,,56.5
foolish_train33_eval32,exp1,32,33,foolish,,54.0
EWC_train33_eval32,exp1,32,33,EWC,0.4,53.5
naive_train34_eval32,exp1,32,34,naive,,40.0
foolish_train34_eval32,exp1,32,34,foolish,,50.0
EWC_train34_eval32,exp1,32,34,EWC,0.4,59.5
naive_train35_eval32,exp1,32,35,naive,,46.0
foolish_train35_eval32,exp1,32,35,foolish,,41.5
EWC_train35_eval32,exp1,32,35,EWC,0.4,52.0
naive_train36_eval32,exp1,32,36,naive,,35.5
foolish_train36_eval32,exp1,32,36,foolish,,37.0
EWC_train36_eval32,exp1,32,36,EWC,0.4,50.0
naive_train37_eval32,exp1,32,37,naive,,31.0
foolish_train37_eval32,exp1,32,37,foolish,,42.5
EWC_train37_eval32,exp1,32,37,EWC,0.4,57.5
naive_train38_eval32,exp1,32,38,naive,,48.0
foolish_train38_eval32,exp1,32,38,foolish,,43.0
EWC_train38_eval32,exp1,32,38,EWC,0.4,49.5
naive_train39_eval32,exp1,32,39,naive,,79.5
foolish_train39_eval32,exp1,32,39,foolish,,80.5
EWC_train39_eval32,exp1,32,39,EWC,0.4,67.0
naive_train40_eval32,exp1,32,40,naive,,63.5
foolish_train40_eval32,exp1,32,40,foolish,,40.0
EWC_train40_eval32,exp1,32,40,EWC,0.4,55.5
naive_train41_eval32,exp1,32,41,naive,,32.0
foolish_train41_eval32,exp1,32,41,foolish,,45.0
EWC_train41_eval32,exp1,32,41,EWC,0.4,55.0
naive_train42_eval32,exp1,32,42,naive,,28.0
foolish_train42_eval32,exp1,32,42,foolish,,37.0
EWC_train42_eval32,exp1,32,42,EWC,0.4,53.5
naive_train43_eval32,exp1,32,43,naive,,76.0
foolish_train43_eval32,exp1,32,43,foolish,,61.5
EWC_train43_eval32,exp1,32,43,EWC,0.4,54.5
naive_train44_eval32,exp1,32,44,naive,,75.0
foolish_train44_eval32,exp1,32,44,foolish,,60.0
EWC_train44_eval32,exp1,32,44,EWC,0.4,49.0
naive_train45_eval32,exp1,32,45,naive,,45.0
foolish_train45_eval32,exp1,32,45,foolish,,42.0
EWC_train45_eval32,exp1,32,45,EWC,0.4,49.5
naive_train46_eval32,exp1,32,46,naive,,47.0
foolish_train46_eval32,exp1,32,46,foolish,,56.5
EWC_train46_eval32,exp1,32,46,EWC,0.4,61.0
naive_train47_eval32,exp1,32,47,naive,,33.0
foolish_train47_eval32,exp1,32,47,foolish,,35.0
EWC_train47_eval32,exp1,32,47,EWC,0.4,54.0
naive_train48_eval32,exp1,32,48,naive,,33.5
foolish_train48_eval32,exp1,32,48,foolish,,37.5
EWC_train48_eval32,exp1,32,48,EWC,0.4,54.5
naive_train49_eval32,exp1,32,49,naive,,51.5
foolish_train49_eval32,exp1,32,49,foolish,,54.0
EWC_train49_eval32,exp1,32,49,EWC,0.4,52.5
naive_train33_eval33,exp1,33,33,naive,,78.5
foolish_train33_eval33,exp1,33,33,foolish,,86.5
EWC_train33_eval33,exp1,33,33,EWC,0.4,71.5
naive_train34_eval33,exp1,33,34,naive,,48.5
foolish_train34_eval33,exp1,33,34,foolish,,49.5
EWC_train34_eval33,exp1,33,34,EWC,0.4,49.5
naive_train35_eval33,exp1,33,35,naive,,58.0
foolish_train35_eval33,exp1,33,35,foolish,,43.0
EWC_train35_eval33,exp1,33,35,EWC,0.4,48.0
naive_train36_eval33,exp1,33,36,naive,,69.0
foolish_train36_eval33,exp1,33,36,foolish,,52.5
EWC_train36_eval33,exp1,33,36,EWC,0.4,50.0
naive_train37_eval33,exp1,33,37,naive,,63.0
foolish_train37_eval33,exp1,33,37,foolish,,59.5
EWC_train37_eval33,exp1,33,37,EWC,0.4,49.5
naive_train38_eval33,exp1,33,38,naive,,38.5
foolish_train38_eval33,exp1,33,38,foolish,,52.5
EWC_train38_eval33,exp1,33,38,EWC,0.4,50.5
naive_train39_eval33,exp1,33,39,naive,,36.0
foolish_train39_eval33,exp1,33,39,foolish,,54.0
EWC_train39_eval33,exp1,33,39,EWC,0.4,46.5
naive_train40_eval33,exp1,33,40,naive,,48.5
foolish_train40_eval33,exp1,33,40,foolish,,62.0
EWC_train40_eval33,exp1,33,40,EWC,0.4,48.5
naive_train41_eval33,exp1,33,41,naive,,68.0
foolish_train41_eval33,exp1,33,41,foolish,,50.5
EWC_train41_eval33,exp1,33,41,EWC,0.4,49.5
naive_train42_eval33,exp1,33,42,naive,,65.0
foolish_train42_eval33,exp1,33,42,foolish,,50.0
EWC_train42_eval33,exp1,33,42,EWC,0.4,51.0
naive_train43_eval33,exp1,33,43,naive,,22.0
foolish_train43_eval33,exp1,33,43,foolish,,43.0
EWC_train43_eval33,exp1,33,43,EWC,0.4,49.5
naive_train44_eval33,exp1,33,44,naive,,26.5
foolish_train44_eval33,exp1,33,44,foolish,,33.5
EWC_train44_eval33,exp1,33,44,EWC,0.4,47.0
naive_train45_eval33,exp1,33,45,naive,,51.5
foolish_train45_eval33,exp1,33,45,foolish,,52.5
EWC_train45_eval33,exp1,33,45,EWC,0.4,51.0
naive_train46_eval33,exp1,33,46,naive,,56.5
foolish_train46_eval33,exp1,33,46,foolish,,75.0
EWC_train46_eval33,exp1,33,46,EWC,0.4,58.5
naive_train47_eval33,exp1,33,47,naive,,58.5
foolish_train47_eval33,exp1,33,47,foolish,,40.5
EWC_train47_eval33,exp1,33,47,EWC,0.4,52.0
naive_train48_eval33,exp1,33,48,naive,,62.5
foolish_train48_eval33,exp1,33,48,foolish,,63.0
EWC_train48_eval33,exp1,33,48,EWC,0.4,51.5
naive_train49_eval33,exp1,33,49,naive,,62.0
foolish_train49_eval33,exp1,33,49,foolish,,62.0
EWC_train49_eval33,exp1,33,49,EWC,0.4,55.0
naive_train34_eval34,exp1,34,34,naive,,78.5
foolish_train34_eval34,exp1,34,34,foolish,,90.0
EWC_train34_eval34,exp1,34,34,EWC,0.4,75.0
naive_train35_eval34,exp1,34,35,naive,,32.0
foolish_train35_eval34,exp1,34,35,foolish,,27.0
EWC_train35_eval34,exp1,34,35,EWC,0.4,35.5
naive_train36_eval34,exp1,34,36,naive,,40.5
foolish_train36_eval34,exp1,34,36,foolish,,33.5
EWC_train36_eval34,exp1,34,36,EWC,0.4,35.5
naive_train37_eval34,exp1,34,37,naive,,56.0
foolish_train37_eval34,exp1,34,37,foolish,,64.0
EWC_train37_eval34,exp1,34,37,EWC,0.4,49.0
naive_train38_eval34,exp1,34,38,naive,,24.0
foolish_train38_eval34,exp1,34,38,foolish,,21.5
EWC_train38_eval34,exp1,34,38,EWC,0.4,26.0
naive_train39_eval34,exp1,34,39,naive,,55.5
foolish_train39_eval34,exp1,34,39,foolish,,62.0
EWC_train39_eval34,exp1,34,39,EWC,0.4,52.5
naive_train40_eval34,exp1,34,40,naive,,62.0
foolish_train40_eval34,exp1,34,40,foolish,,41.5
EWC_train40_eval34,exp1,34,40,EWC,0.4,44.5
naive_train41_eval34,exp1,34,41,naive,,60.5
foolish_train41_eval34,exp1,34,41,foolish,,73.0
EWC_train41_eval34,exp1,34,41,EWC,0.4,46.5
naive_train42_eval34,exp1,34,42,naive,,55.5
foolish_train42_eval34,exp1,34,42,foolish,,47.5
EWC_train42_eval34,exp1,34,42,EWC,0.4,47.0
naive_train43_eval34,exp1,34,43,naive,,43.5
foolish_train43_eval34,exp1,34,43,foolish,,34.0
EWC_train43_eval34,exp1,34,43,EWC,0.4,41.0
naive_train44_eval34,exp1,34,44,naive,,30.5
foolish_train44_eval34,exp1,34,44,foolish,,25.5
EWC_train44_eval34,exp1,34,44,EWC,0.4,32.0
naive_train45_eval34,exp1,34,45,naive,,19.0
foolish_train45_eval34,exp1,34,45,foolish,,20.5
EWC_train45_eval34,exp1,34,45,EWC,0.4,40.0
naive_train46_eval34,exp1,34,46,naive,,78.5
foolish_train46_eval34,exp1,34,46,foolish,,71.0
EWC_train46_eval34,exp1,34,46,EWC,0.4,62.5
naive_train47_eval34,exp1,34,47,naive,,51.5
foolish_train47_eval34,exp1,34,47,foolish,,30.5
EWC_train47_eval34,exp1,34,47,EWC,0.4,48.5
naive_train48_eval34,exp1,34,48,naive,,56.0
foolish_train48_eval34,exp1,34,48,foolish,,46.0
EWC_train48_eval34,exp1,34,48,EWC,0.4,44.5
naive_train49_eval34,exp1,34,49,naive,,63.0
foolish_train49_eval34,exp1,34,49,foolish,,67.5
EWC_train49_eval34,exp1,34,49,EWC,0.4,57.5
naive_train35_eval35,exp1,35,35,naive,,74.0
foolish_train35_eval35,exp1,35,35,foolish,,87.5
EWC_train35_eval35,exp1,35,35,EWC,0.4,67.0
naive_train36_eval35,exp1,35,36,naive,,57.0
foolish_train36_eval35,exp1,35,36,foolish,,63.5
EWC_train36_eval35,exp1,35,36,EWC,0.4,51.5
naive_train37_eval35,exp1,35,37,naive,,54.5
foolish_train37_eval35,exp1,35,37,foolish,,57.0
EWC_train37_eval35,exp1,35,37,EWC,0.4,48.5
naive_train38_eval35,exp1,35,38,naive,,68.5
foolish_train38_eval35,exp1,35,38,foolish,,75.5
EWC_train38_eval35,exp1,35,38,EWC,0.4,63.0
naive_train39_eval35,exp1,35,39,naive,,46.0
foolish_train39_eval35,exp1,35,39,foolish,,46.0
EWC_train39_eval35,exp1,35,39,EWC,0.4,39.0
naive_train40_eval35,exp1,35,40,naive,,53.0
foolish_train40_eval35,exp1,35,40,foolish,,66.5
EWC_train40_eval35,exp1,35,40,EWC,0.4,49.5
naive_train41_eval35,exp1,35,41,naive,,50.5
foolish_train41_eval35,exp1,35,41,foolish,,55.5
EWC_train41_eval35,exp1,35,41,EWC,0.4,52.0
naive_train42_eval35,exp1,35,42,naive,,43.5
foolish_train42_eval35,exp1,35,42,foolish,,45.0
EWC_train42_eval35,exp1,35,42,EWC,0.4,47.5
naive_train43_eval35,exp1,35,43,naive,,44.5
foolish_train43_eval35,exp1,35,43,foolish,,72.5
EWC_train43_eval35,exp1,35,43,EWC,0.4,54.0
naive_train44_eval35,exp1,35,44,naive,,56.0
foolish_train44_eval35,exp1,35,44,foolish,,66.5
EWC_train44_eval35,exp1,35,44,EWC,0.4,55.5
naive_train45_eval35,exp1,35,45,naive,,74.5
foolish_train45_eval35,exp1,35,45,foolish,,82.5
EWC_train45_eval35,exp1,35,45,EWC,0.4,60.0
naive_train46_eval35,exp1,35,46,naive,,17.5
foolish_train46_eval35,exp1,35,46,foolish,,19.0
EWC_train46_eval35,exp1,35,46,EWC,0.4,34.5
naive_train47_eval35,exp1,35,47,naive,,43.0
foolish_train47_eval35,exp1,35,47,foolish,,32.5
EWC_train47_eval35,exp1,35,47,EWC,0.4,50.5
naive_train48_eval35,exp1,35,48,naive,,50.0
foolish_train48_eval35,exp1,35,48,foolish,,50.0
EWC_train48_eval35,exp1,35,48,EWC,0.4,47.0
naive_train49_eval35,exp1,35,49,naive,,53.5
foolish_train49_eval35,exp1,35,49,foolish,,48.5
EWC_train49_eval35,exp1,35,49,EWC,0.4,48.5
naive_train36_eval36,exp1,36,36,naive,,84.0
foolish_train36_eval36,exp1,36,36,foolish,,95.0
EWC_train36_eval36,exp1,36,36,EWC,0.4,69.0
naive_train37_eval36,exp1,36,37,naive,,77.0
foolish_train37_eval36,exp1,36,37,foolish,,55.0
EWC_train37_eval36,exp1,36,37,EWC,0.4,59.0
naive_train38_eval36,exp1,36,38,naive,,44.5
foolish_train38_eval36,exp1,36,38,foolish,,74.5
EWC_train38_eval36,exp1,36,38,EWC,0.4,73.0
naive_train39_eval36,exp1,36,39,naive,,25.5
foolish_train39_eval36,exp1,36,39,foolish,,41.5
EWC_train39_eval36,exp1,36,39,EWC,0.4,60.0
naive_train40_eval36,exp1,36,40,naive,,34.0
foolish_train40_eval36,exp1,36,40,foolish,,71.5
EWC_train40_eval36,exp1,36,40,EWC,0.4,56.5
naive_train41_eval36,exp1,36,41,naive,,72.5
foolish_train41_eval36,exp1,36,41,foolish,,47.5
EWC_train41_eval36,exp1,36,41,EWC,0.4,60.5
naive_train42_eval36,exp1,36,42,naive,,64.5
foolish_train42_eval36,exp1,36,42,foolish,,49.5
EWC_train42_eval36,exp1,36,42,EWC,0.4,50.5
naive_train43_eval36,exp1,36,43,naive,,25.5
foolish_train43_eval36,exp1,36,43,foolish,,51.5
EWC_train43_eval36,exp1,36,43,EWC,0.4,56.5
naive_train44_eval36,exp1,36,44,naive,,30.0
foolish_train44_eval36,exp1,36,44,foolish,,54.5
EWC_train44_eval36,exp1,36,44,EWC,0.4,62.0
naive_train45_eval36,exp1,36,45,naive,,67.0
foolish_train45_eval36,exp1,36,45,foolish,,68.5
EWC_train45_eval36,exp1,36,45,EWC,0.4,59.0
naive_train46_eval36,exp1,36,46,naive,,29.0
foolish_train46_eval36,exp1,36,46,foolish,,34.0
EWC_train46_eval36,exp1,36,46,EWC,0.4,37.0
naive_train47_eval36,exp1,36,47,naive,,74.0
foolish_train47_eval36,exp1,36,47,foolish,,74.5
EWC_train47_eval36,exp1,36,47,EWC,0.4,53.0
naive_train48_eval36,exp1,36,48,naive,,60.5
foolish_train48_eval36,exp1,36,48,foolish,,44.5
EWC_train48_eval36,exp1,36,48,EWC,0.4,51.5
naive_train49_eval36,exp1,36,49,naive,,25.5
foolish_train49_eval36,exp1,36,49,foolish,,18.0
EWC_train49_eval36,exp1,36,49,EWC,0.4,36.0
naive_train37_eval37,exp1,37,37,naive,,79.0
foolish_train37_eval37,exp1,37,37,foolish,,83.0
EWC_train37_eval37,exp1,37,37,EWC,0.4,62.0
naive_train38_eval37,exp1,37,38,naive,,38.5
foolish_train38_eval37,exp1,37,38,foolish,,42.5
EWC_train38_eval37,exp1,37,38,EWC,0.4,49.5
naive_train39_eval37,exp1,37,39,naive,,34.5
foolish_train39_eval37,exp1,37,39,foolish,,38.5
EWC_train39_eval37,exp1,37,39,EWC,0.4,48.0
naive_train40_eval37,exp1,37,40,naive,,60.5
foolish_train40_eval37,exp1,37,40,foolish,,60.5
