,exp_name,task_number,task_trained_on,model,lambda,accuracy
naive_train96_eval74,exp1,74,96,naive,,69.0
foolish_train96_eval74,exp1,74,96,foolish,,64.5
EWC_train96_eval74,exp1,74,96,EWC,0.4,53.5
naive_train97_eval74,exp1,74,97,naive,,56.0
foolish_train97_eval74,exp1,74,97,foolish,,49.5
EWC_train97_eval74,exp1,74,97,EWC,0.4,58.0
naive_train98_eval74,exp1,74,98,naive,,42.5
foolish_train98_eval74,exp1,74,98,foolish,,43.5
EWC_train98_eval74,exp1,74,98,EWC,0.4,54.5
naive_train99_eval74,exp1,74,99,naive,,53.0
foolish_train99_eval74,exp1,74,99,foolish,,50.5
EWC_train99_eval74,exp1,74,99,EWC,0.4,58.5
naive_train75_eval75,exp1,75,75,naive,,79.5
foolish_train75_eval75,exp1,75,75,foolish,,88.0
EWC_train75_eval75,exp1,75,75,EWC,0.4,59.5
naive_train76_eval75,exp1,75,76,naive,,24.0
foolish_train76_eval75,exp1,75,76,foolish,,31.0
EWC_train76_eval75,exp1,75,76,EWC,0.4,38.5
naive_train77_eval75,exp1,75,77,naive,,26.0
foolish_train77_eval75,exp1,75,77,foolish,,36.0
EWC_train77_eval75,exp1,75,77,EWC,0.4,33.5
naive_train78_eval75,exp1,75,78,naive,,39.5
foolish_train78_eval75,exp1,75,78,foolish,,35.0
EWC_train78_eval75,exp1,75,78,EWC,0.4,44.0
naive_train79_eval75,exp1,75,79,naive,,69.5
foolish_train79_eval75,exp1,75,79,foolish,,80.0
EWC_train79_eval75,exp1,75,79,EWC,0.4,53.0
naive_train80_eval75,exp1,75,80,naive,,78.0
foolish_train80_eval75,exp1,75,80,foolish,,83.5
EWC_train80_eval75,exp1,75,80,EWC,0.4,50.0
naive_train81_eval75,exp1,75,81,naive,,61.5
foolish_train81_eval75,exp1,75,81,foolish,,41.5
EWC_train81_eval75,exp1,75,81,EWC,0.4,51.0
naive_train82_eval75,exp1,75,82,naive,,58.5
foolish_train82_eval75,exp1,75,82,foolish,,39.0
EWC_train82_eval75,exp1,75,82,EWC,0.4,45.5
naive_train83_eval75,exp1,75,83,naive,,16.5
foolish_train83_eval75,exp1,75,83,foolish,,22.5
EWC_train83_eval75,exp1,75,83,EWC,0.4,42.5
naive_train84_eval75,exp1,75,84,naive,,19.0
foolish_train84_eval75,exp1,75,84,foolish,,24.0
EWC_train84_eval75,exp1,75,84,EWC,0.4,43.0
naive_train85_eval75,exp1,75,85,naive,,68.5
foolish_train85_eval75,exp1,75,85,foolish,,58.5
EWC_train85_eval75,exp1,75,85,EWC,0.4,58.5
naive_train86_eval75,exp1,75,86,naive,,54.5
foolish_train86_eval75,exp1,75,86,foolish,,52.0
EWC_train86_eval75,exp1,75,86,EWC,0.4,48.0
naive_train87_eval75,exp1,75,87,naive,,57.5
foolish_train87_eval75,exp1,75,87,foolish,,55.0
EWC_train87_eval75,exp1,75,87,EWC,0.4,51.0
naive_train88_eval75,exp1,75,88,naive,,23.5
foolish_train88_eval75,exp1,75,88,foolish,,31.0
EWC_train88_eval75,exp1,75,88,EWC,0.4,40.0
naive_train89_eval75,exp1,75,89,naive,,47.5
foolish_train89_eval75,exp1,75,89,foolish,,46.0
EWC_train89_eval75,exp1,75,89,EWC,0.4,48.0
naive_train90_eval75,exp1,75,90,naive,,76.5
foolish_train90_eval75,exp1,75,90,foolish,,62.5
EWC_train90_eval75,exp1,75,90,EWC,0.4,50.5
naive_train91_eval75,exp1,75,91,naive,,56.5
foolish_train91_eval75,exp1,75,91,foolish,,62.0
EWC_train91_eval75,exp1,75,91,EWC,0.4,47.0
naive_train92_eval75,exp1,75,92,naive,,59.0
foolish_train92_eval75,exp1,75,92,foolish,,56.5
EWC_train92_eval75,exp1,75,92,EWC,0.4,51.5
naive_train93_eval75,exp1,75,93,naive,,59.0
foolish_train93_eval75,exp1,75,93,foolish,,76.0
EWC_train93_eval75,exp1,75,93,EWC,0.4,57.5
naive_train94_eval75,exp1,75,94,naive,,44.0
foolish_train94_eval75,exp1,75,94,foolish,,38.0
EWC_train94_eval75,exp1,75,94,EWC,0.4,46.5
naive_train95_eval75,exp1,75,95,naive,,30.5
foolish_train95_eval75,exp1,75,95,foolish,,31.5
EWC_train95_eval75,exp1,75,95,EWC,0.4,42.0
naive_train96_eval75,exp1,75,96,naive,,51.5
foolish_train96_eval75,exp1,75,96,foolish,,30.5
EWC_train96_eval75,exp1,75,96,EWC,0.4,46.5
naive_train97_eval75,exp1,75,97,naive,,61.5
foolish_train97_eval75,exp1,75,97,foolish,,54.5
EWC_train97_eval75,exp1,75,97,EWC,0.4,52.5
naive_train98_eval75,exp1,75,98,naive,,31.0
foolish_train98_eval75,exp1,75,98,foolish,,36.5
EWC_train98_eval75,exp1,75,98,EWC,0.4,47.5
naive_train99_eval75,exp1,75,99,naive,,44.5
foolish_train99_eval75,exp1,75,99,foolish,,41.5
EWC_train99_eval75,exp1,75,99,EWC,0.4,42.0
naive_train76_eval76,exp1,76,76,naive,,93.5
foolish_train76_eval76,exp1,76,76,foolish,,96.5
EWC_train76_eval76,exp1,76,76,EWC,0.4,79.5
naive_train77_eval76,exp1,76,77,naive,,91.5
foolish_train77_eval76,exp1,76,77,foolish,,82.0
EWC_train77_eval76,exp1,76,77,EWC,0.4,81.0
naive_train78_eval76,exp1,76,78,naive,,61.5
foolish_train78_eval76,exp1,76,78,foolish,,60.0
EWC_train78_eval76,exp1,76,78,EWC,0.4,75.5
naive_train79_eval76,exp1,76,79,naive,,14.0
foolish_train79_eval76,exp1,76,79,foolish,,22.5
EWC_train79_eval76,exp1,76,79,EWC,0.4,58.0
naive_train80_eval76,exp1,76,80,naive,,12.0
foolish_train80_eval76,exp1,76,80,foolish,,25.0
EWC_train80_eval76,exp1,76,80,EWC,0.4,71.0
naive_train81_eval76,exp1,76,81,naive,,46.0
foolish_train81_eval76,exp1,76,81,foolish,,71.0
EWC_train81_eval76,exp1,76,81,EWC,0.4,75.0
naive_train82_eval76,exp1,76,82,naive,,25.5
foolish_train82_eval76,exp1,76,82,foolish,,71.0
EWC_train82_eval76,exp1,76,82,EWC,0.4,74.5
naive_train83_eval76,exp1,76,83,naive,,86.5
foolish_train83_eval76,exp1,76,83,foolish,,88.0
EWC_train83_eval76,exp1,76,83,EWC,0.4,76.5
naive_train84_eval76,exp1,76,84,naive,,86.5
foolish_train84_eval76,exp1,76,84,foolish,,69.5
EWC_train84_eval76,exp1,76,84,EWC,0.4,75.5
naive_train85_eval76,exp1,76,85,naive,,14.0
foolish_train85_eval76,exp1,76,85,foolish,,13.0
EWC_train85_eval76,exp1,76,85,EWC,0.4,45.5
naive_train86_eval76,exp1,76,86,naive,,23.5
foolish_train86_eval76,exp1,76,86,foolish,,26.5
EWC_train86_eval76,exp1,76,86,EWC,0.4,52.0
naive_train87_eval76,exp1,76,87,naive,,19.0
foolish_train87_eval76,exp1,76,87,foolish,,37.5
EWC_train87_eval76,exp1,76,87,EWC,0.4,54.5
naive_train88_eval76,exp1,76,88,naive,,92.0
foolish_train88_eval76,exp1,76,88,foolish,,93.0
EWC_train88_eval76,exp1,76,88,EWC,0.4,79.5
naive_train89_eval76,exp1,76,89,naive,,68.5
foolish_train89_eval76,exp1,76,89,foolish,,57.0
EWC_train89_eval76,exp1,76,89,EWC,0.4,70.0
naive_train90_eval76,exp1,76,90,naive,,25.0
foolish_train90_eval76,exp1,76,90,foolish,,35.0
EWC_train90_eval76,exp1,76,90,EWC,0.4,66.5
naive_train91_eval76,exp1,76,91,naive,,56.0
foolish_train91_eval76,exp1,76,91,foolish,,60.0
EWC_train91_eval76,exp1,76,91,EWC,0.4,71.5
naive_train92_eval76,exp1,76,92,naive,,35.0
foolish_train92_eval76,exp1,76,92,foolish,,30.5
EWC_train92_eval76,exp1,76,92,EWC,0.4,63.0
naive_train93_eval76,exp1,76,93,naive,,66.0
foolish_train93_eval76,exp1,76,93,foolish,,25.5
EWC_train93_eval76,exp1,76,93,EWC,0.4,62.0
naive_train94_eval76,exp1,76,94,naive,,54.5
foolish_train94_eval76,exp1,76,94,foolish,,61.0
EWC_train94_eval76,exp1,76,94,EWC,0.4,69.0
naive_train95_eval76,exp1,76,95,naive,,86.0
foolish_train95_eval76,exp1,76,95,foolish,,94.0
EWC_train95_eval76,exp1,76,95,EWC,0.4,80.0
naive_train96_eval76,exp1,76,96,naive,,37.5
foolish_train96_eval76,exp1,76,96,foolish,,66.0
EWC_train96_eval76,exp1,76,96,EWC,0.4,76.5
naive_train97_eval76,exp1,76,97,naive,,48.0
foolish_train97_eval76,exp1,76,97,foolish,,52.0
EWC_train97_eval76,exp1,76,97,EWC,0.4,71.5
naive_train98_eval76,exp1,76,98,naive,,65.0
foolish_train98_eval76,exp1,76,98,foolish,,85.0
EWC_train98_eval76,exp1,76,98,EWC,0.4,73.5
naive_train99_eval76,exp1,76,99,naive,,53.0
foolish_train99_eval76,exp1,76,99,foolish,,60.0
EWC_train99_eval76,exp1,76,99,EWC,0.4,76.0
naive_train77_eval77,exp1,77,77,naive,,96.5
foolish_train77_eval77,exp1,77,77,foolish,,97.5
EWC_train77_eval77,exp1,77,77,EWC,0.4,95.0
naive_train78_eval77,exp1,77,78,naive,,52.5
foolish_train78_eval77,exp1,77,78,foolish,,66.5
EWC_train78_eval77,exp1,77,78,EWC,0.4,84.0
naive_train79_eval77,exp1,77,79,naive,,9.5
foolish_train79_eval77,exp1,77,79,foolish,,6.5
EWC_train79_eval77,exp1,77,79,EWC,0.4,47.0
naive_train80_eval77,exp1,77,80,naive,,6.0
foolish_train80_eval77,exp1,77,80,foolish,,20.0
EWC_train80_eval77,exp1,77,80,EWC,0.4,78.0
naive_train81_eval77,exp1,77,81,naive,,22.5
foolish_train81_eval77,exp1,77,81,foolish,,31.0
EWC_train81_eval77,exp1,77,81,EWC,0.4,74.5
naive_train82_eval77,exp1,77,82,naive,,23.0
foolish_train82_eval77,exp1,77,82,foolish,,43.5
EWC_train82_eval77,exp1,77,82,EWC,0.4,84.5
naive_train83_eval77,exp1,77,83,naive,,94.5
foolish_train83_eval77,exp1,77,83,foolish,,94.5
EWC_train83_eval77,exp1,77,83,EWC,0.4,89.0
naive_train84_eval77,exp1,77,84,naive,,95.0
foolish_train84_eval77,exp1,77,84,foolish,,82.5
EWC_train84_eval77,exp1,77,84,EWC,0.4,85.0
naive_train85_eval77,exp1,77,85,naive,,6.5
foolish_train85_eval77,exp1,77,85,foolish,,8.0
EWC_train85_eval77,exp1,77,85,EWC,0.4,40.5
naive_train86_eval77,exp1,77,86,naive,,9.5
foolish_train86_eval77,exp1,77,86,foolish,,22.5
EWC_train86_eval77,exp1,77,86,EWC,0.4,51.5
naive_train87_eval77,exp1,77,87,naive,,5.5
foolish_train87_eval77,exp1,77,87,foolish,,6.0
EWC_train87_eval77,exp1,77,87,EWC,0.4,50.5
naive_train88_eval77,exp1,77,88,naive,,96.0
foolish_train88_eval77,exp1,77,88,foolish,,95.5
EWC_train88_eval77,exp1,77,88,EWC,0.4,91.5
naive_train89_eval77,exp1,77,89,naive,,73.5
foolish_train89_eval77,exp1,77,89,foolish,,52.5
EWC_train89_eval77,exp1,77,89,EWC,0.4,63.0
naive_train90_eval77,exp1,77,90,naive,,24.0
foolish_train90_eval77,exp1,77,90,foolish,,31.0
EWC_train90_eval77,exp1,77,90,EWC,0.4,61.0
naive_train91_eval77,exp1,77,91,naive,,49.5
foolish_train91_eval77,exp1,77,91,foolish,,43.0
EWC_train91_eval77,exp1,77,91,EWC,0.4,70.0
naive_train92_eval77,exp1,77,92,naive,,16.0
foolish_train92_eval77,exp1,77,92,foolish,,9.0
EWC_train92_eval77,exp1,77,92,EWC,0.4,47.5
naive_train93_eval77,exp1,77,93,naive,,57.0
foolish_train93_eval77,exp1,77,93,foolish,,13.5
EWC_train93_eval77,exp1,77,93,EWC,0.4,52.5
naive_train94_eval77,exp1,77,94,naive,,52.5
foolish_train94_eval77,exp1,77,94,foolish,,64.0
EWC_train94_eval77,exp1,77,94,EWC,0.4,60.5
naive_train95_eval77,exp1,77,95,naive,,93.5
foolish_train95_eval77,exp1,77,95,foolish,,95.5
EWC_train95_eval77,exp1,77,95,EWC,0.4,90.0
naive_train96_eval77,exp1,77,96,naive,,80.0
foolish_train96_eval77,exp1,77,96,foolish,,80.5
EWC_train96_eval77,exp1,77,96,EWC,0.4,83.5
naive_train97_eval77,exp1,77,97,naive,,48.5
foolish_train97_eval77,exp1,77,97,foolish,,52.5
EWC_train97_eval77,exp1,77,97,EWC,0.4,70.0
naive_train98_eval77,exp1,77,98,naive,,73.5
foolish_train98_eval77,exp1,77,98,foolish,,92.0
EWC_train98_eval77,exp1,77,98,EWC,0.4,74.0
naive_train99_eval77,exp1,77,99,naive,,78.5
foolish_train99_eval77,exp1,77,99,foolish,,83.5
EWC_train99_eval77,exp1,77,99,EWC,0.4,89.5
naive_train78_eval78,exp1,78,78,naive,,82.5
foolish_train78_eval78,exp1,78,78,foolish,,83.0
EWC_train78_eval78,exp1,78,78,EWC,0.4,55.0
naive_train79_eval78,exp1,78,79,naive,,39.0
foolish_train79_eval78,exp1,78,79,foolish,,35.5
EWC_train79_eval78,exp1,78,79,EWC,0.4,47.5
naive_train80_eval78,exp1,78,80,naive,,41.5
foolish_train80_eval78,exp1,78,80,foolish,,41.0
EWC_train80_eval78,exp1,78,80,EWC,0.4,49.0
naive_train81_eval78,exp1,78,81,naive,,47.5
foolish_train81_eval78,exp1,78,81,foolish,,52.0
EWC_train81_eval78,exp1,78,81,EWC,0.4,51.5
naive_train82_eval78,exp1,78,82,naive,,61.0
foolish_train82_eval78,exp1,78,82,foolish,,73.5
EWC_train82_eval78,exp1,78,82,EWC,0.4,55.0
naive_train83_eval78,exp1,78,83,naive,,52.5
foolish_train83_eval78,exp1,78,83,foolish,,60.0
EWC_train83_eval78,exp1,78,83,EWC,0.4,54.5
naive_train84_eval78,exp1,78,84,naive,,58.5
foolish_train84_eval78,exp1,78,84,foolish,,61.5
EWC_train84_eval78,exp1,78,84,EWC,0.4,54.0
naive_train85_eval78,exp1,78,85,naive,,49.5
foolish_train85_eval78,exp1,78,85,foolish,,63.5
EWC_train85_eval78,exp1,78,85,EWC,0.4,51.0
naive_train86_eval78,exp1,78,86,naive,,45.5
foolish_train86_eval78,exp1,78,86,foolish,,50.5
EWC_train86_eval78,exp1,78,86,EWC,0.4,53.0
naive_train87_eval78,exp1,78,87,naive,,63.5
foolish_train87_eval78,exp1,78,87,foolish,,62.5
EWC_train87_eval78,exp1,78,87,EWC,0.4,49.5
naive_train88_eval78,exp1,78,88,naive,,54.5
foolish_train88_eval78,exp1,78,88,foolish,,50.0
EWC_train88_eval78,exp1,78,88,EWC,0.4,53.5
naive_train89_eval78,exp1,78,89,naive,,49.0
foolish_train89_eval78,exp1,78,89,foolish,,71.5
EWC_train89_eval78,exp1,78,89,EWC,0.4,52.5
naive_train90_eval78,exp1,78,90,naive,,35.5
foolish_train90_eval78,exp1,78,90,foolish,,20.5
EWC_train90_eval78,exp1,78,90,EWC,0.4,48.0
naive_train91_eval78,exp1,78,91,naive,,55.5
foolish_train91_eval78,exp1,78,91,foolish,,46.0
EWC_train91_eval78,exp1,78,91,EWC,0.4,52.5
naive_train92_eval78,exp1,78,92,naive,,36.5
foolish_train92_eval78,exp1,78,92,foolish,,44.0
EWC_train92_eval78,exp1,78,92,EWC,0.4,46.0
naive_train93_eval78,exp1,78,93,naive,,48.5
foolish_train93_eval78,exp1,78,93,foolish,,48.5
EWC_train93_eval78,exp1,78,93,EWC,0.4,50.0
naive_train94_eval78,exp1,78,94,naive,,78.5
foolish_train94_eval78,exp1,78,94,foolish,,72.5
EWC_train94_eval78,exp1,78,94,EWC,0.4,55.0
naive_train95_eval78,exp1,78,95,naive,,44.5
foolish_train95_eval78,exp1,78,95,foolish,,44.0
EWC_train95_eval78,exp1,78,95,EWC,0.4,50.5
naive_train96_eval78,exp1,78,96,naive,,35.5
foolish_train96_eval78,exp1,78,96,foolish,,49.5
EWC_train96_eval78,exp1,78,96,EWC,0.4,54.0
naive_train97_eval78,exp1,78,97,naive,,50.5
foolish_train97_eval78,exp1,78,97,foolish,,54.0
EWC_train97_eval78,exp1,78,97,EWC,0.4,53.0
naive_train98_eval78,exp1,78,98,naive,,65.0
foolish_train98_eval78,exp1,78,98,foolish,,61.5
EWC_train98_eval78,exp1,78,98,EWC,0.4,54.0
naive_train99_eval78,exp1,78,99,naive,,48.5
foolish_train99_eval78,exp1,78,99,foolish,,45.5
EWC_train99_eval78,exp1,78,99,EWC,0.4,48.5
naive_train79_eval79,exp1,79,79,naive,,85.5
foolish_train79_eval79,exp1,79,79,foolish,,84.0
EWC_train79_eval79,exp1,79,79,EWC,0.4,61.0
naive_train80_eval79,exp1,79,80,naive,,79.5
foolish_train80_eval79,exp1,79,80,foolish,,65.0
EWC_train80_eval79,exp1,79,80,EWC,0.4,45.5
naive_train81_eval79,exp1,79,81,naive,,55.0
foolish_train81_eval79,exp1,79,81,foolish,,41.0
EWC_train81_eval79,exp1,79,81,EWC,0.4,43.0
naive_train82_eval79,exp1,79,82,naive,,55.5
foolish_train82_eval79,exp1,79,82,foolish,,54.0
EWC_train82_eval79,exp1,79,82,EWC,0.4,45.5
naive_train83_eval79,exp1,79,83,naive,,27.0
foolish_train83_eval79,exp1,79,83,foolish,,30.0
EWC_train83_eval79,exp1,79,83,EWC,0.4,40.5
naive_train84_eval79,exp1,79,84,naive,,27.5
foolish_train84_eval79,exp1,79,84,foolish,,33.5
EWC_train84_eval79,exp1,79,84,EWC,0.4,44.0
naive_train85_eval79,exp1,79,85,naive,,55.0
foolish_train85_eval79,exp1,79,85,foolish,,54.0
EWC_train85_eval79,exp1,79,85,EWC,0.4,48.0
naive_train86_eval79,exp1,79,86,naive,,74.0
foolish_train86_eval79,exp1,79,86,foolish,,50.0
EWC_train86_eval79,exp1,79,86,EWC,0.4,51.0
naive_train87_eval79,exp1,79,87,naive,,67.5
foolish_train87_eval79,exp1,79,87,foolish,,60.0
EWC_train87_eval79,exp1,79,87,EWC,0.4,52.0
naive_train88_eval79,exp1,79,88,naive,,34.5
foolish_train88_eval79,exp1,79,88,foolish,,28.5
EWC_train88_eval79,exp1,79,88,EWC,0.4,39.0
naive_train89_eval79,exp1,79,89,naive,,32.5
foolish_train89_eval79,exp1,79,89,foolish,,41.0
EWC_train89_eval79,exp1,79,89,EWC,0.4,44.0
naive_train90_eval79,exp1,79,90,naive,,67.0
foolish_train90_eval79,exp1,79,90,foolish,,62.0
EWC_train90_eval79,exp1,79,90,EWC,0.4,50.5
naive_train91_eval79,exp1,79,91,naive,,48.0
foolish_train91_eval79,exp1,79,91,foolish,,54.5
EWC_train91_eval79,exp1,79,91,EWC,0.4,47.5
naive_train92_eval79,exp1,79,92,naive,,73.5
foolish_train92_eval79,exp1,79,92,foolish,,81.0
EWC_train92_eval79,exp1,79,92,EWC,0.4,56.5
naive_train93_eval79,exp1,79,93,naive,,63.5
foolish_train93_eval79,exp1,79,93,foolish,,65.0
EWC_train93_eval79,exp1,79,93,EWC,0.4,54.0
naive_train94_eval79,exp1,79,94,naive,,45.0
foolish_train94_eval79,exp1,79,94,foolish,,31.5
EWC_train94_eval79,exp1,79,94,EWC,0.4,46.5
naive_train95_eval79,exp1,79,95,naive,,39.5
foolish_train95_eval79,exp1,79,95,foolish,,41.5
EWC_train95_eval79,exp1,79,95,EWC,0.4,42.0
naive_train96_eval79,exp1,79,96,naive,,40.5
foolish_train96_eval79,exp1,79,96,foolish,,38.0
EWC_train96_eval79,exp1,79,96,EWC,0.4,44.0
naive_train97_eval79,exp1,79,97,naive,,32.5
foolish_train97_eval79,exp1,79,97,foolish,,41.0
EWC_train97_eval79,exp1,79,97,EWC,0.4,37.5
naive_train98_eval79,exp1,79,98,naive,,39.0
foolish_train98_eval79,exp1,79,98,foolish,,27.5
EWC_train98_eval79,exp1,79,98,EWC,0.4,44.5
naive_train99_eval79,exp1,79,99,naive,,52.0
foolish_train99_eval79,exp1,79,99,foolish,,46.5
EWC_train99_eval79,exp1,79,99,EWC,0.4,40.5
naive_train80_eval80,exp1,80,80,naive,,67.0
foolish_train80_eval80,exp1,80,80,foolish,,86.5
EWC_train80_eval80,exp1,80,80,EWC,0.4,50.5
naive_train81_eval80,exp1,80,81,naive,,53.0
foolish_train81_eval80,exp1,80,81,foolish,,41.5
EWC_train81_eval80,exp1,80,81,EWC,0.4,49.5
naive_train82_eval80,exp1,80,82,naive,,49.5
foolish_train82_eval80,exp1,80,82,foolish,,49.0
EWC_train82_eval80,exp1,80,82,EWC,0.4,46.5
naive_train83_eval80,exp1,80,83,naive,,32.5
foolish_train83_eval80,exp1,80,83,foolish,,43.5
EWC_train83_eval80,exp1,80,83,EWC,0.4,42.0
naive_train84_eval80,exp1,80,84,naive,,36.0
foolish_train84_eval80,exp1,80,84,foolish,,55.0
EWC_train84_eval80,exp1,80,84,EWC,0.4,48.0
naive_train85_eval80,exp1,80,85,naive,,60.0
foolish_train85_eval80,exp1,80,85,foolish,,48.5
EWC_train85_eval80,exp1,80,85,EWC,0.4,52.5
naive_train86_eval80,exp1,80,86,naive,,49.5
foolish_train86_eval80,exp1,80,86,foolish,,40.0
EWC_train86_eval80,exp1,80,86,EWC,0.4,46.5
naive_train87_eval80,exp1,80,87,naive,,42.0
foolish_train87_eval80,exp1,80,87,foolish,,43.5
EWC_train87_eval80,exp1,80,87,EWC,0.4,48.0
naive_train88_eval80,exp1,80,88,naive,,43.0
foolish_train88_eval80,exp1,80,88,foolish,,41.0
EWC_train88_eval80,exp1,80,88,EWC,0.4,43.5
naive_train89_eval80,exp1,80,89,naive,,51.0
foolish_train89_eval80,exp1,80,89,foolish,,41.5
EWC_train89_eval80,exp1,80,89,EWC,0.4,51.0
naive_train90_eval80,exp1,80,90,naive,,64.0
foolish_train90_eval80,exp1,80,90,foolish,,55.0
EWC_train90_eval80,exp1,80,90,EWC,0.4,51.5
naive_train91_eval80,exp1,80,91,naive,,55.5
foolish_train91_eval80,exp1,80,91,foolish,,60.0
EWC_train91_eval80,exp1,80,91,EWC,0.4,46.0
naive_train92_eval80,exp1,80,92,naive,,53.5
foolish_train92_eval80,exp1,80,92,foolish,,51.5
EWC_train92_eval80,exp1,80,92,EWC,0.4,50.5
naive_train93_eval80,exp1,80,93,naive,,59.5
foolish_train93_eval80,exp1,80,93,foolish,,58.0
EWC_train93_eval80,exp1,80,93,EWC,0.4,52.5
naive_train94_eval80,exp1,80,94,naive,,46.5
foolish_train94_eval80,exp1,80,94,foolish,,41.0
EWC_train94_eval80,exp1,80,94,EWC,0.4,45.5
naive_train95_eval80,exp1,80,95,naive,,53.0
foolish_train95_eval80,exp1,80,95,foolish,,49.5
EWC_train95_eval80,exp1,80,95,EWC,0.4,45.5
naive_train96_eval80,exp1,80,96,naive,,52.5
foolish_train96_eval80,exp1,80,96,foolish,,43.0
EWC_train96_eval80,exp1,80,96,EWC,0.4,47.0
naive_train97_eval80,exp1,80,97,naive,,52.0
foolish_train97_eval80,exp1,80,97,foolish,,54.5
EWC_train97_eval80,exp1,80,97,EWC,0.4,47.5
naive_train98_eval80,exp1,80,98,naive,,55.0
foolish_train98_eval80,exp1,80,98,foolish,,53.0
EWC_train98_eval80,exp1,80,98,EWC,0.4,48.0
naive_train99_eval80,exp1,80,99,naive,,54.0
foolish_train99_eval80,exp1,80,99,foolish,,51.0
EWC_train99_eval80,exp1,80,99,EWC,0.4,46.0
naive_train81_eval81,exp1,81,81,naive,,81.5
foolish_train81_eval81,exp1,81,81,foolish,,84.0
EWC_train81_eval81,exp1,81,81,EWC,0.4,61.5
naive_train82_eval81,exp1,81,82,naive,,45.5
foolish_train82_eval81,exp1,81,82,foolish,,47.0
EWC_train82_eval81,exp1,81,82,EWC,0.4,48.5
naive_train83_eval81,exp1,81,83,naive,,47.5
foolish_train83_eval81,exp1,81,83,foolish,,46.5
EWC_train83_eval81,exp1,81,83,EWC,0.4,51.0
naive_train84_eval81,exp1,81,84,naive,,48.0
foolish_train84_eval81,exp1,81,84,foolish,,44.0
EWC_train84_eval81,exp1,81,84,EWC,0.4,51.0
naive_train85_eval81,exp1,81,85,naive,,51.5
foolish_train85_eval81,exp1,81,85,foolish,,48.5
EWC_train85_eval81,exp1,81,85,EWC,0.4,59.0
naive_train86_eval81,exp1,81,86,naive,,50.5
foolish_train86_eval81,exp1,81,86,foolish,,43.0
EWC_train86_eval81,exp1,81,86,EWC,0.4,51.5
naive_train87_eval81,exp1,81,87,naive,,48.0
foolish_train87_eval81,exp1,81,87,foolish,,52.0
EWC_train87_eval81,exp1,81,87,EWC,0.4,53.5
naive_train88_eval81,exp1,81,88,naive,,48.0
foolish_train88_eval81,exp1,81,88,foolish,,51.0
EWC_train88_eval81,exp1,81,88,EWC,0.4,52.0
naive_train89_eval81,exp1,81,89,naive,,57.0
foolish_train89_eval81,exp1,81,89,foolish,,48.5
EWC_train89_eval81,exp1,81,89,EWC,0.4,52.5
naive_train90_eval81,exp1,81,90,naive,,49.5
foolish_train90_eval81,exp1,81,90,foolish,,39.0
EWC_train90_eval81,exp1,81,90,EWC,0.4,53.0
naive_train91_eval81,exp1,81,91,naive,,51.5
foolish_train91_eval81,exp1,81,91,foolish,,47.0
EWC_train91_eval81,exp1,81,91,EWC,0.4,48.5
naive_train92_eval81,exp1,81,92,naive,,46.5
foolish_train92_eval81,exp1,81,92,foolish,,52.0
EWC_train92_eval81,exp1,81,92,EWC,0.4,51.0
naive_train93_eval81,exp1,81,93,naive,,54.5
foolish_train93_eval81,exp1,81,93,foolish,,56.5
EWC_train93_eval81,exp1,81,93,EWC,0.4,53.5
naive_train94_eval81,exp1,81,94,naive,,53.0
foolish_train94_eval81,exp1,81,94,foolish,,58.0
EWC_train94_eval81,exp1,81,94,EWC,0.4,54.0
naive_train95_eval81,exp1,81,95,naive,,37.5
foolish_train95_eval81,exp1,81,95,foolish,,52.0
EWC_train95_eval81,exp1,81,95,EWC,0.4,52.0
naive_train96_eval81,exp1,81,96,naive,,54.0
foolish_train96_eval81,exp1,81,96,foolish,,45.0
EWC_train96_eval81,exp1,81,96,EWC,0.4,50.0
naive_train97_eval81,exp1,81,97,naive,,68.5
foolish_train97_eval81,exp1,81,97,foolish,,74.5
EWC_train97_eval81,exp1,81,97,EWC,0.4,61.0
naive_train98_eval81,exp1,81,98,naive,,48.5
foolish_train98_eval81,exp1,81,98,foolish,,45.5
EWC_train98_eval81,exp1,81,98,EWC,0.4,51.5
naive_train99_eval81,exp1,81,99,naive,,59.5
foolish_train99_eval81,exp1,81,99,foolish,,38.5
EWC_train99_eval81,exp1,81,99,EWC,0.4,52.5
naive_train82_eval82,exp1,82,82,naive,,79.0
foolish_train82_eval82,exp1,82,82,foolish,,90.5
EWC_train82_eval82,exp1,82,82,EWC,0.4,52.0
naive_train83_eval82,exp1,82,83,naive,,48.5
foolish_train83_eval82,exp1,82,83,foolish,,52.0
EWC_train83_eval82,exp1,82,83,EWC,0.4,52.0
naive_train84_eval82,exp1,82,84,naive,,48.5
foolish_train84_eval82,exp1,82,84,foolish,,39.5
EWC_train84_eval82,exp1,82,84,EWC,0.4,51.0
naive_train85_eval82,exp1,82,85,naive,,51.5
foolish_train85_eval82,exp1,82,85,foolish,,48.0
EWC_train85_eval82,exp1,82,85,EWC,0.4,48.0
naive_train86_eval82,exp1,82,86,naive,,49.5
foolish_train86_eval82,exp1,82,86,foolish,,47.5
EWC_train86_eval82,exp1,82,86,EWC,0.4,48.0
naive_train87_eval82,exp1,82,87,naive,,52.0
foolish_train87_eval82,exp1,82,87,foolish,,54.0
EWC_train87_eval82,exp1,82,87,EWC,0.4,49.5
naive_train88_eval82,exp1,82,88,naive,,56.0
